,MinLoggedUTC,MaxExternalBookingID,PaxType,ChannelID,RoleName,TripOriginLocationCode,TripDestinationLocationCode,NumberOfPassengers,FareClass,TripType,TreatmentRank,SegmentOriginLocationCode,SegmentDestinationLocationCode,TripReturnTravelDate,TripFirstTravelDate,SegmentFirstTravelDate,TotalFare,JourneySalesDate,AgeOfPassengersArray,FirstPaxProgramLevel,TreatmentProductSequence,TreatmentRanked,TreatmentIDBook,QuantityBooked,FinalStage,ProductID,ProductName,Amount,OriginalPrice,Role_Type,Price_Type
8507,7/1/2019 2:53:54 PM,95629306,ADT,2,WWWA,OKC,DEN,2,M,2,2,OKC,DEN,7/30/2019 3:17:00 PM,7/25/2019 6:48:00 PM,7/25/2019 6:48:00 PM,363.2,2019-07-01T14:53:53,,,8,2,612669826,1,2,78,BAG1,38.0,30.0,INITIAL,DISCOUNT
8508,7/1/2019 2:53:58 PM,95629413,ADT,2,TCMM,DEN,GRB,3,S,2,1,GRB,DEN,7/18/2019 7:25:00 PM,7/11/2019 3:17:00 PM,7/18/2019 7:25:00 PM,428.94,2019-07-01T14:53:58,054,BA,1,1,0,0,0,84,COB1,36.0,25.0,INITIAL,CONTROL
8509,7/1/2019 2:53:58 PM,95629413,ADT,2,TCMM,DEN,GRB,3,S,2,1,GRB,DEN,7/18/2019 7:25:00 PM,7/11/2019 3:17:00 PM,7/18/2019 7:25:00 PM,428.94,2019-07-01T14:53:58,054,BA,8,1,612680652,1,2,78,BAG1,37.0,30.0,INITIAL,CONTROL
8510,7/1/2019 2:53:58 PM,95629413,ADT,2,TCMM,DEN,GRB,3,W,2,3,DEN,GRB,7/18/2019 7:25:00 PM,7/11/2019 3:17:00 PM,7/11/2019 3:17:00 PM,428.94,2019-07-01T14:53:58,054,BA,1,3,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
8511,7/1/2019 2:53:58 PM,95629413,ADT,2,TCMM,DEN,GRB,3,W,2,3,DEN,GRB,7/18/2019 7:25:00 PM,7/11/2019 3:17:00 PM,7/11/2019 3:17:00 PM,428.94,2019-07-01T14:53:58,054,BA,8,3,612680653,1,2,78,BAG1,33.0,30.0,INITIAL,CONTROL
8512,7/1/2019 2:54:27 PM,95630129,ADT,2,WWWA,MCO,ISP,2,S,2,2,ISP,MCO,8/23/2019 1:36:00 PM,8/16/2019 11:54:00 AM,8/23/2019 1:36:00 PM,343.2,2019-07-01T14:54:26,,,1,2,0,0,0,84,COB1,33.0,25.0,INITIAL,CONTROL
8513,7/1/2019 2:54:27 PM,95630129,ADT,2,WWWA,MCO,ISP,2,S,2,2,ISP,MCO,8/23/2019 1:36:00 PM,8/16/2019 11:54:00 AM,8/23/2019 1:36:00 PM,343.2,2019-07-01T14:54:26,,,8,2,612757082,2,2,78,BAG1,37.0,30.0,INITIAL,CONTROL
8514,7/1/2019 2:54:27 PM,95630129,ADT,2,WWWA,MCO,ISP,2,W,2,4,MCO,ISP,8/23/2019 1:36:00 PM,8/16/2019 11:54:00 AM,8/16/2019 11:54:00 AM,343.2,2019-07-01T14:54:26,,,1,4,0,0,0,84,COB1,33.0,25.0,INITIAL,CONTROL
8515,7/1/2019 2:54:27 PM,95630129,ADT,2,WWWA,MCO,ISP,2,W,2,4,MCO,ISP,8/23/2019 1:36:00 PM,8/16/2019 11:54:00 AM,8/16/2019 11:54:00 AM,343.2,2019-07-01T14:54:26,,,8,4,612757083,2,2,78,BAG1,37.0,30.0,INITIAL,CONTROL
8516,7/1/2019 2:54:28 PM,95629529,ADT,2,WWWA,RDU,MCO,1,R,1,2,RDU,MCO,,7/27/2019 3:07:00 PM,7/27/2019 3:07:00 PM,38.3,2019-07-01T14:54:27,,,1,2,0,0,0,84,COB1,33.0,25.0,INITIAL,CONTROL
8517,7/1/2019 2:54:28 PM,95629529,ADT,2,WWWA,RDU,MCO,1,R,1,2,RDU,MCO,,7/27/2019 3:07:00 PM,7/27/2019 3:07:00 PM,38.3,2019-07-01T14:54:27,,,8,2,612691936,2,2,78,BAG1,38.0,30.0,INITIAL,CONTROL
8518,7/1/2019 2:54:44 PM,95629660,ADT,2,WWWA,XNA,DEN,2,R,2,4,DEN,XNA,8/25/2019 2:01:00 PM,8/20/2019 12:22:00 PM,8/25/2019 2:01:00 PM,233.2,2019-07-01T14:54:43,,,8,4,0,0,0,78,BAG1,33.0,30.0,INITIAL,CONTROL
8519,7/1/2019 2:54:44 PM,95629660,ADT,2,WWWA,XNA,DEN,2,R,2,4,DEN,XNA,8/25/2019 2:01:00 PM,8/20/2019 12:22:00 PM,8/25/2019 2:01:00 PM,233.2,2019-07-01T14:54:43,,,1,4,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
8520,7/1/2019 2:54:44 PM,95629660,ADT,2,WWWA,XNA,DEN,2,R,2,3,XNA,DEN,8/25/2019 2:01:00 PM,8/20/2019 12:22:00 PM,8/20/2019 12:22:00 PM,233.2,2019-07-01T14:54:43,,,8,3,0,0,0,78,BAG1,41.0,30.0,INITIAL,CONTROL
8521,7/1/2019 2:54:44 PM,95629660,ADT,2,WWWA,XNA,DEN,2,R,2,3,XNA,DEN,8/25/2019 2:01:00 PM,8/20/2019 12:22:00 PM,8/20/2019 12:22:00 PM,233.2,2019-07-01T14:54:43,,,1,3,0,0,0,84,COB1,33.0,25.0,INITIAL,CONTROL
8522,7/1/2019 2:55:10 PM,95629258,ADT,2,WWWA,BNA,DEN,2,M,2,4,DEN,BNA,7/15/2019 8:18:00 PM,7/11/2019 6:00:00 AM,7/15/2019 8:18:00 PM,513.2,2019-07-01T14:55:09,,,8,4,0,0,0,78,BAG1,45.0,30.0,INITIAL,CONTROL
8523,7/1/2019 2:55:10 PM,95629258,ADT,2,WWWA,BNA,DEN,2,M,2,4,DEN,BNA,7/15/2019 8:18:00 PM,7/11/2019 6:00:00 AM,7/15/2019 8:18:00 PM,513.2,2019-07-01T14:55:09,,,1,4,612665019,2,2,84,COB1,37.0,25.0,INITIAL,CONTROL
8524,7/1/2019 2:55:10 PM,95629258,ADT,2,WWWA,BNA,DEN,2,D,2,2,BNA,DEN,7/15/2019 8:18:00 PM,7/11/2019 6:00:00 AM,7/11/2019 6:00:00 AM,513.2,2019-07-01T14:55:09,,,8,2,0,0,0,78,BAG1,34.0,30.0,INITIAL,CONTROL
8525,7/1/2019 2:55:10 PM,95629258,ADT,2,WWWA,BNA,DEN,2,D,2,2,BNA,DEN,7/15/2019 8:18:00 PM,7/11/2019 6:00:00 AM,7/11/2019 6:00:00 AM,513.2,2019-07-01T14:55:09,,,1,2,612665020,2,2,84,COB1,37.0,25.0,INITIAL,CONTROL
8526,7/1/2019 2:55:12 PM,95629136,ADT,2,WWWM,MCO,PHL,1,W,1,2,MCO,PHL,,7/12/2019 6:20:00 AM,7/12/2019 6:20:00 AM,63.3,2019-07-01T14:55:12,,,8,2,0,0,0,78,BAG1,32.0,30.0,INITIAL,CONTROL
8527,7/1/2019 2:55:12 PM,95629136,ADT,2,WWWM,MCO,PHL,1,W,1,2,MCO,PHL,,7/12/2019 6:20:00 AM,7/12/2019 6:20:00 AM,63.3,2019-07-01T14:55:12,,,1,2,0,0,0,84,COB1,34.0,25.0,INITIAL,CONTROL
8528,7/1/2019 2:55:14 PM,95629251,ADT,2,WWWA,SJC,LAS,1,S,1,2,SJC,LAS,,7/12/2019 8:52:00 PM,7/12/2019 8:52:00 PM,93.3,2019-07-01T14:55:14,,,8,2,0,0,0,78,BAG1,33.0,30.0,INITIAL,CONTROL
8529,7/1/2019 2:55:14 PM,95629251,ADT,2,WWWA,SJC,LAS,1,S,1,2,SJC,LAS,,7/12/2019 8:52:00 PM,7/12/2019 8:52:00 PM,93.3,2019-07-01T14:55:14,,,1,2,0,0,0,84,COB1,34.0,25.0,INITIAL,CONTROL
8530,7/1/2019 2:55:29 PM,95629138,ADT,2,WWWA,LGA,CVG,1,W,1,2,LGA,CVG,,11/4/2019 9:15:00 AM,11/4/2019 9:15:00 AM,58.3,2019-07-01T14:55:29,,,8,2,0,0,0,78,BAG1,38.0,30.0,INITIAL,DISCOUNT
8531,7/1/2019 2:55:29 PM,95629138,ADT,2,WWWA,LGA,CVG,1,W,1,2,LGA,CVG,,11/4/2019 9:15:00 AM,11/4/2019 9:15:00 AM,58.3,2019-07-01T14:55:29,,,1,2,0,0,0,84,COB1,29.0,25.0,INITIAL,DISCOUNT
8532,7/1/2019 2:55:36 PM,95629736,ADT,2,WWWA,DEN,SNA,1,S,1,2,DEN,SNA,,7/16/2019 4:31:00 PM,7/16/2019 4:31:00 PM,98.3,2019-07-01T14:55:34,,,8,2,0,0,0,78,BAG1,33.0,30.0,INITIAL,CONTROL
8533,7/1/2019 2:55:36 PM,95629736,ADT,2,WWWA,DEN,SNA,1,S,1,2,DEN,SNA,,7/16/2019 4:31:00 PM,7/16/2019 4:31:00 PM,98.3,2019-07-01T14:55:34,,,1,2,0,0,0,84,COB1,33.0,25.0,INITIAL,CONTROL
8534,7/1/2019 2:55:36 PM,95629771,ADT,2,WWWA,PHL,OMA,1,R,2,4,OMA,PHL,7/29/2019 9:14:00 AM,7/22/2019 6:10:00 AM,7/29/2019 9:14:00 AM,176.6,2019-07-01T14:55:35,,,1,4,0,0,0,84,COB1,34.0,25.0,INITIAL,CONTROL
8535,7/1/2019 2:55:36 PM,95629771,ADT,2,WWWA,PHL,OMA,1,R,2,4,OMA,PHL,7/29/2019 9:14:00 AM,7/22/2019 6:10:00 AM,7/29/2019 9:14:00 AM,176.6,2019-07-01T14:55:35,,,8,4,612716391,1,2,78,BAG1,38.0,30.0,INITIAL,CONTROL
8536,7/1/2019 2:55:36 PM,95629771,ADT,2,WWWA,PHL,OMA,1,B,2,2,PHL,OMA,7/29/2019 9:14:00 AM,7/22/2019 6:10:00 AM,7/22/2019 6:10:00 AM,176.6,2019-07-01T14:55:35,,,1,2,0,0,0,84,COB1,39.0,25.0,INITIAL,CONTROL
8537,7/1/2019 2:55:36 PM,95629771,ADT,2,WWWA,PHL,OMA,1,B,2,2,PHL,OMA,7/29/2019 9:14:00 AM,7/22/2019 6:10:00 AM,7/22/2019 6:10:00 AM,176.6,2019-07-01T14:55:35,,,8,2,612716392,1,2,78,BAG1,34.0,30.0,INITIAL,CONTROL
8538,7/1/2019 2:55:44 PM,95629582,ADT,2,WWWA,DEN,RSW,1,M,2,2,RSW,DEN,8/8/2019 12:29:00 PM,8/4/2019 6:00:00 AM,8/8/2019 12:29:00 PM,246.6,2019-07-01T14:55:43,,,1,2,0,0,0,84,COB1,38.0,25.0,INITIAL,DISCOUNT
8539,7/1/2019 2:55:44 PM,95629582,ADT,2,WWWA,DEN,RSW,1,M,2,2,RSW,DEN,8/8/2019 12:29:00 PM,8/4/2019 6:00:00 AM,8/8/2019 12:29:00 PM,246.6,2019-07-01T14:55:43,,,8,2,612695738,1,2,78,BAG1,38.0,30.0,INITIAL,DISCOUNT
8540,7/1/2019 2:55:44 PM,95629582,ADT,2,WWWA,DEN,RSW,1,S,2,4,DEN,RSW,8/8/2019 12:29:00 PM,8/4/2019 6:00:00 AM,8/4/2019 6:00:00 AM,246.6,2019-07-01T14:55:43,,,1,4,0,0,0,84,COB1,38.0,25.0,INITIAL,DISCOUNT
8541,7/1/2019 2:55:44 PM,95629582,ADT,2,WWWA,DEN,RSW,1,S,2,4,DEN,RSW,8/8/2019 12:29:00 PM,8/4/2019 6:00:00 AM,8/4/2019 6:00:00 AM,246.6,2019-07-01T14:55:43,,,8,4,612695739,1,2,78,BAG1,33.0,30.0,INITIAL,DISCOUNT
8542,7/1/2019 2:55:57 PM,95629399,ADT,2,WWWA,BFM,DEN,2,G,2,2,DEN,BFM,8/5/2019 2:38:00 PM,7/31/2019 7:10:00 PM,8/5/2019 2:38:00 PM,309.2,2019-07-01T14:55:55,,,1,2,0,0,0,84,COB1,34.0,25.0,INITIAL,DISCOUNT
8543,7/1/2019 2:55:57 PM,95629399,ADT,2,WWWA,BFM,DEN,2,G,2,2,DEN,BFM,8/5/2019 2:38:00 PM,7/31/2019 7:10:00 PM,8/5/2019 2:38:00 PM,309.2,2019-07-01T14:55:55,,,8,2,612679301,2,2,78,BAG1,38.0,30.0,INITIAL,DISCOUNT
8544,7/1/2019 2:55:57 PM,95629399,ADT,2,WWWA,BFM,DEN,2,S,2,4,BFM,DEN,8/5/2019 2:38:00 PM,7/31/2019 7:10:00 PM,7/31/2019 7:10:00 PM,309.2,2019-07-01T14:55:55,,,1,4,0,0,0,84,COB1,34.0,25.0,INITIAL,DISCOUNT
8545,7/1/2019 2:55:57 PM,95629399,ADT,2,WWWA,BFM,DEN,2,S,2,4,BFM,DEN,8/5/2019 2:38:00 PM,7/31/2019 7:10:00 PM,7/31/2019 7:10:00 PM,309.2,2019-07-01T14:55:55,,,8,4,612679302,2,2,78,BAG1,40.0,30.0,INITIAL,DISCOUNT
8546,7/1/2019 2:56:03 PM,95629488,ADT,2,WWWA,DEN,SYR,1,S,2,5,SYR,DEN,8/26/2019 6:00:00 PM,8/21/2019 6:15:00 AM,8/26/2019 6:00:00 PM,196.6,2019-07-01T14:56:01,,,1,5,0,0,0,84,COB1,34.0,25.0,INITIAL,CONTROL
8547,7/1/2019 2:56:03 PM,95629488,ADT,2,WWWA,DEN,SYR,1,S,2,5,SYR,DEN,8/26/2019 6:00:00 PM,8/21/2019 6:15:00 AM,8/26/2019 6:00:00 PM,196.6,2019-07-01T14:56:01,,,8,5,612688441,1,2,78,BAG1,38.0,30.0,INITIAL,CONTROL
8548,7/1/2019 2:56:03 PM,95629488,ADT,2,WWWA,DEN,SYR,1,S,2,6,DEN,SYR,8/26/2019 6:00:00 PM,8/21/2019 6:15:00 AM,8/21/2019 6:15:00 AM,196.6,2019-07-01T14:56:01,,,1,6,0,0,0,84,COB1,34.0,25.0,INITIAL,CONTROL
8549,7/1/2019 2:56:03 PM,95629488,ADT,2,WWWA,DEN,SYR,1,S,2,6,DEN,SYR,8/26/2019 6:00:00 PM,8/21/2019 6:15:00 AM,8/21/2019 6:15:00 AM,196.6,2019-07-01T14:56:01,,,8,6,612688442,1,2,78,BAG1,37.0,30.0,INITIAL,CONTROL
8550,7/1/2019 2:56:17 PM,95629097,ADT,4,MOBA,SFO,DEN,1,B,1,1,SFO,DEN,,7/3/2019 1:01:00 PM,7/3/2019 1:01:00 PM,238.3,2019-07-01T00:00:00,043,,7,1,0,0,0,78,BAG1,32.0,30.0,INITIAL,CONTROL
8551,7/1/2019 2:56:17 PM,95629097,ADT,4,MOBA,SFO,DEN,1,B,1,1,SFO,DEN,,7/3/2019 1:01:00 PM,7/3/2019 1:01:00 PM,238.3,2019-07-01T00:00:00,043,,0,1,0,0,0,84,COB1,41.0,35.0,INITIAL,CONTROL
8552,7/1/2019 2:56:17 PM,95629677,ADT,2,WWWA,ORD,JAX,4,T,2,1,JAX,ORD,8/31/2019 2:31:00 PM,8/29/2019 10:13:00 AM,8/31/2019 2:31:00 PM,562.4,2019-07-01T14:56:16,,,8,1,0,0,0,78,BAG1,40.0,30.0,INITIAL,PREMIUM
8553,7/1/2019 2:56:17 PM,95629677,ADT,2,WWWA,ORD,JAX,4,T,2,1,JAX,ORD,8/31/2019 2:31:00 PM,8/29/2019 10:13:00 AM,8/31/2019 2:31:00 PM,562.4,2019-07-01T14:56:16,,,1,1,0,0,0,84,COB1,37.0,25.0,INITIAL,PREMIUM
8554,7/1/2019 2:56:17 PM,95629677,ADT,2,WWWA,ORD,JAX,4,W,2,2,ORD,JAX,8/31/2019 2:31:00 PM,8/29/2019 10:13:00 AM,8/29/2019 10:13:00 AM,562.4,2019-07-01T14:56:16,,,8,2,0,0,0,78,BAG1,37.0,30.0,INITIAL,PREMIUM
8555,7/1/2019 2:56:17 PM,95629677,ADT,2,WWWA,ORD,JAX,4,W,2,2,ORD,JAX,8/31/2019 2:31:00 PM,8/29/2019 10:13:00 AM,8/29/2019 10:13:00 AM,562.4,2019-07-01T14:56:16,,,1,2,0,0,0,84,COB1,38.0,25.0,INITIAL,PREMIUM
8556,7/1/2019 2:56:18 PM,95629423,ADT,2,WWWA,TTN,TPA,1,Q,1,3,TTN,TPA,,7/5/2019 7:15:00 AM,7/5/2019 7:15:00 AM,118.3,2019-07-01T14:55:38,,,8,3,0,0,0,78,BAG1,41.0,30.0,INITIAL,CONTROL
8557,7/1/2019 2:56:18 PM,95629423,ADT,2,WWWA,TTN,TPA,1,Q,1,3,TTN,TPA,,7/5/2019 7:15:00 AM,7/5/2019 7:15:00 AM,118.3,2019-07-01T14:55:38,,,1,3,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
8558,7/1/2019 2:56:33 PM,95629239,ADT,2,WWWA,ISP,TPA,1,S,1,2,ISP,TPA,,7/9/2019 7:05:00 AM,7/9/2019 7:05:00 AM,108.3,2019-07-01T14:56:31,,,1,2,0,0,0,84,COB1,33.0,25.0,INITIAL,CONTROL
8559,7/1/2019 2:56:33 PM,95629239,ADT,2,WWWA,ISP,TPA,1,S,1,2,ISP,TPA,,7/9/2019 7:05:00 AM,7/9/2019 7:05:00 AM,108.3,2019-07-01T14:56:31,,,8,2,612662619,1,2,78,BAG1,36.0,30.0,INITIAL,CONTROL
8560,7/1/2019 2:56:35 PM,95629207,ADT,2,WWWA,SFO,CLE,1,Y,2,7,CLE,SFO,7/7/2019 3:26:00 PM,7/4/2019 12:55:00 AM,7/7/2019 3:26:00 PM,646.3,2019-07-01T14:32:41,022,B,8,7,0,0,0,78,BAG1,29.0,30.0,INITIAL,CONTROL
8561,7/1/2019 2:56:35 PM,95629207,ADT,2,WWWA,SFO,CLE,1,Y,2,7,CLE,SFO,7/7/2019 3:26:00 PM,7/4/2019 12:55:00 AM,7/7/2019 3:26:00 PM,646.3,2019-07-01T14:32:41,022,B,1,7,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
8562,7/1/2019 2:56:35 PM,95629207,ADT,2,WWWA,SFO,CLE,1,B,2,3,DEN,CLE,7/7/2019 3:26:00 PM,7/4/2019 12:55:00 AM,7/4/2019 5:50:00 AM,646.3,2019-07-01T14:32:41,022,B,8,3,0,0,0,78,BAG1,38.0,30.0,INITIAL,CONTROL
8563,7/1/2019 2:56:35 PM,95629207,ADT,2,WWWA,SFO,CLE,1,B,2,3,DEN,CLE,7/7/2019 3:26:00 PM,7/4/2019 12:55:00 AM,7/4/2019 5:50:00 AM,646.3,2019-07-01T14:32:41,022,B,1,3,0,0,0,84,COB1,36.0,25.0,INITIAL,CONTROL
8564,7/1/2019 2:56:35 PM,95629207,ADT,2,WWWA,SFO,CLE,1,B,2,4,SFO,DEN,7/7/2019 3:26:00 PM,7/4/2019 12:55:00 AM,7/4/2019 12:55:00 AM,646.3,2019-07-01T14:32:41,022,B,8,4,0,0,0,78,BAG1,33.0,30.0,INITIAL,CONTROL
8565,7/1/2019 2:56:35 PM,95629207,ADT,2,WWWA,SFO,CLE,1,B,2,4,SFO,DEN,7/7/2019 3:26:00 PM,7/4/2019 12:55:00 AM,7/4/2019 12:55:00 AM,646.3,2019-07-01T14:32:41,022,B,1,4,0,0,0,84,COB1,37.0,25.0,INITIAL,CONTROL
8566,7/1/2019 2:56:39 PM,95629506,ADT,2,WWWM,TPA,DEN,1,Q,2,4,DEN,TPA,8/3/2019 11:59:00 PM,7/30/2019 4:30:00 PM,8/3/2019 11:59:00 PM,256.6,2019-07-01T14:56:38,,,8,4,0,0,0,78,BAG1,32.0,30.0,INITIAL,CONTROL
8567,7/1/2019 2:56:39 PM,95629506,ADT,2,WWWM,TPA,DEN,1,Q,2,4,DEN,TPA,8/3/2019 11:59:00 PM,7/30/2019 4:30:00 PM,8/3/2019 11:59:00 PM,256.6,2019-07-01T14:56:38,,,1,4,0,0,0,84,COB1,32.0,25.0,INITIAL,CONTROL
8568,7/1/2019 2:56:39 PM,95629506,ADT,2,WWWM,TPA,DEN,1,Q,2,3,TPA,DEN,8/3/2019 11:59:00 PM,7/30/2019 4:30:00 PM,7/30/2019 4:30:00 PM,256.6,2019-07-01T14:56:38,,,8,3,0,0,0,78,BAG1,38.0,30.0,INITIAL,CONTROL
8569,7/1/2019 2:56:39 PM,95629506,ADT,2,WWWM,TPA,DEN,1,Q,2,3,TPA,DEN,8/3/2019 11:59:00 PM,7/30/2019 4:30:00 PM,7/30/2019 4:30:00 PM,256.6,2019-07-01T14:56:38,,,1,3,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
8570,7/1/2019 2:56:47 PM,95629492,ADT,2,WMBM,ATL,LAS,3,D,2,1,LAS,ATL,7/13/2019 12:13:00 AM,7/10/2019 3:19:00 PM,7/13/2019 12:13:00 AM,856.05,2019-07-01T14:54:51,,,8,1,0,0,0,78,BAG1,33.0,38.0,MANAGE,DISCOUNT
8571,7/1/2019 2:56:47 PM,95629492,ADT,2,WMBM,ATL,LAS,3,D,2,1,LAS,ATL,7/13/2019 12:13:00 AM,7/10/2019 3:19:00 PM,7/13/2019 12:13:00 AM,856.05,2019-07-01T14:54:51,,,1,1,0,0,0,84,COB1,39.0,28.0,MANAGE,DISCOUNT
8572,7/1/2019 2:56:47 PM,95629492,ADT,2,WMBM,ATL,LAS,3,U,2,6,ATL,LAS,7/13/2019 12:13:00 AM,7/10/2019 3:19:00 PM,7/10/2019 3:19:00 PM,856.05,2019-07-01T14:54:51,,,8,6,0,0,0,78,BAG1,33.0,38.0,MANAGE,DISCOUNT
8573,7/1/2019 2:56:47 PM,95629492,ADT,2,WMBM,ATL,LAS,3,U,2,6,ATL,LAS,7/13/2019 12:13:00 AM,7/10/2019 3:19:00 PM,7/10/2019 3:19:00 PM,856.05,2019-07-01T14:54:51,,,1,6,0,0,0,84,COB1,34.0,28.0,MANAGE,DISCOUNT
8574,7/1/2019 2:56:51 PM,95639146,ADT,2,WWWA,CLE,DEN,1,T,2,2,DEN,CLE,9/16/2019 6:40:00 PM,9/10/2019 4:11:00 PM,9/16/2019 6:40:00 PM,176.6,2019-07-01T14:56:50,,,8,2,0,0,0,78,BAG1,36.0,30.0,INITIAL,PREMIUM
8575,7/1/2019 2:56:51 PM,95639146,ADT,2,WWWA,CLE,DEN,1,T,2,2,DEN,CLE,9/16/2019 6:40:00 PM,9/10/2019 4:11:00 PM,9/16/2019 6:40:00 PM,176.6,2019-07-01T14:56:50,,,1,2,0,0,0,84,COB1,33.0,25.0,INITIAL,PREMIUM
8576,7/1/2019 2:56:51 PM,95639146,ADT,2,WWWA,CLE,DEN,1,G,2,1,CLE,DEN,9/16/2019 6:40:00 PM,9/10/2019 4:11:00 PM,9/10/2019 4:11:00 PM,176.6,2019-07-01T14:56:50,,,8,1,0,0,0,78,BAG1,36.0,30.0,INITIAL,PREMIUM
8577,7/1/2019 2:56:51 PM,95639146,ADT,2,WWWA,CLE,DEN,1,G,2,1,CLE,DEN,9/16/2019 6:40:00 PM,9/10/2019 4:11:00 PM,9/10/2019 4:11:00 PM,176.6,2019-07-01T14:56:50,,,1,1,0,0,0,84,COB1,33.0,25.0,INITIAL,PREMIUM
8578,7/1/2019 2:56:52 PM,95629677,ADT,2,WWWM,ORD,JAX,4,T,2,4,JAX,ORD,8/31/2019 2:31:00 PM,8/29/2019 10:13:00 AM,8/31/2019 2:31:00 PM,562.4,2019-07-01T14:56:16,,,8,4,0,0,0,78,BAG1,37.0,30.0,INITIAL,PREMIUM
8579,7/1/2019 2:56:52 PM,95629677,ADT,2,WWWM,ORD,JAX,4,T,2,4,JAX,ORD,8/31/2019 2:31:00 PM,8/29/2019 10:13:00 AM,8/31/2019 2:31:00 PM,562.4,2019-07-01T14:56:16,,,1,4,0,0,0,84,COB1,37.0,25.0,INITIAL,PREMIUM
8580,7/1/2019 2:56:52 PM,95629677,ADT,2,WWWM,ORD,JAX,4,W,2,6,ORD,JAX,8/31/2019 2:31:00 PM,8/29/2019 10:13:00 AM,8/29/2019 10:13:00 AM,562.4,2019-07-01T14:56:16,,,8,6,0,0,0,78,BAG1,38.0,30.0,INITIAL,PREMIUM
8581,7/1/2019 2:56:52 PM,95629677,ADT,2,WWWM,ORD,JAX,4,W,2,6,ORD,JAX,8/31/2019 2:31:00 PM,8/29/2019 10:13:00 AM,8/29/2019 10:13:00 AM,562.4,2019-07-01T14:56:16,,,1,6,0,0,0,84,COB1,41.0,25.0,INITIAL,PREMIUM
8582,7/1/2019 2:56:53 PM,95629484,ADT,2,WWWA,BTV,DEN,1,Q,2,2,DEN,BTV,7/29/2019 7:17:00 AM,7/19/2019 2:33:00 PM,7/29/2019 7:17:00 AM,211.6,2019-07-01T14:56:52,,,8,2,0,0,0,78,BAG1,23.0,30.0,INITIAL,CONTROL
8583,7/1/2019 2:56:53 PM,95629484,ADT,2,WWWA,BTV,DEN,1,Q,2,2,DEN,BTV,7/29/2019 7:17:00 AM,7/19/2019 2:33:00 PM,7/29/2019 7:17:00 AM,211.6,2019-07-01T14:56:52,,,1,2,0,0,0,84,COB1,38.0,25.0,INITIAL,CONTROL
8584,7/1/2019 2:56:53 PM,95629484,ADT,2,WWWA,BTV,DEN,1,S,2,4,BTV,DEN,7/29/2019 7:17:00 AM,7/19/2019 2:33:00 PM,7/19/2019 2:33:00 PM,211.6,2019-07-01T14:56:52,,,8,4,0,0,0,78,BAG1,33.0,30.0,INITIAL,CONTROL
8585,7/1/2019 2:56:53 PM,95629484,ADT,2,WWWA,BTV,DEN,1,S,2,4,BTV,DEN,7/29/2019 7:17:00 AM,7/19/2019 2:33:00 PM,7/19/2019 2:33:00 PM,211.6,2019-07-01T14:56:52,,,1,4,0,0,0,84,COB1,39.0,25.0,INITIAL,CONTROL
8586,7/1/2019 2:56:57 PM,95629675,ADT,2,TCMM,AUS,IAD,3,E,2,1,IAD,AUS,7/9/2019 1:13:00 PM,7/2/2019 4:35:00 PM,7/9/2019 1:13:00 PM,563.94,2019-07-01T14:56:56,053,BD,1,1,0,0,0,84,COB1,37.0,25.0,INITIAL,DISCOUNT
8587,7/1/2019 2:56:57 PM,95629675,ADT,2,TCMM,AUS,IAD,3,E,2,1,IAD,AUS,7/9/2019 1:13:00 PM,7/2/2019 4:35:00 PM,7/9/2019 1:13:00 PM,563.94,2019-07-01T14:56:56,053,BD,8,1,612706957,2,2,78,BAG1,38.0,30.0,INITIAL,DISCOUNT
8588,7/1/2019 2:56:57 PM,95629675,ADT,2,TCMM,AUS,IAD,3,R,2,3,AUS,IAD,7/9/2019 1:13:00 PM,7/2/2019 4:35:00 PM,7/2/2019 4:35:00 PM,563.94,2019-07-01T14:56:56,053,BD,1,3,0,0,0,84,COB1,37.0,25.0,INITIAL,DISCOUNT
8589,7/1/2019 2:56:57 PM,95629675,ADT,2,TCMM,AUS,IAD,3,R,2,3,AUS,IAD,7/9/2019 1:13:00 PM,7/2/2019 4:35:00 PM,7/2/2019 4:35:00 PM,563.94,2019-07-01T14:56:56,053,BD,8,3,612706958,2,2,78,BAG1,37.0,30.0,INITIAL,DISCOUNT
8590,7/1/2019 2:56:57 PM,95629371,ADT,2,WWWA,SMF,DEN,3,G,1,2,SMF,DEN,,7/20/2019 4:32:00 PM,7/20/2019 4:32:00 PM,219.9,2019-07-01T14:56:56,,,1,2,0,0,0,84,COB1,33.0,25.0,INITIAL,PREMIUM
8591,7/1/2019 2:56:57 PM,95629371,ADT,2,WWWA,SMF,DEN,3,G,1,2,SMF,DEN,,7/20/2019 4:32:00 PM,7/20/2019 4:32:00 PM,219.9,2019-07-01T14:56:56,,,8,2,612676455,1,2,78,BAG1,37.0,30.0,INITIAL,PREMIUM
